"BGCI.GardenID","CountryCode","Institution","City","State","IHCODE","InstitutionType","Latitude","Longitude"
3512,"LT","Siauliai University Botanic Garden","Siauliai","Null","Null","Botanic Garden",55.932694,23.2825
2540,"TR","Nezahat Gokyigit Botanik Bahcesi","Istanbul","Null","TEMA","Botanic Garden",41.0123,28.9759
2541,"IN","MS Swaminathan Research Foundation","Wayanad","Null","SWAM","Other",11.6038,76.1283
2542,"CR","CATIE - Centro Agromico","Turrialba","Null","CATIE","Other",9.9011,-83.6845
2543,"GB","Ardkinglas Woodland Garden","Cairndow","Argyll","ARGY","Other",56.253403,-4.93943
2544,"FR","Les Jardins de Valloires","ARGOULES","Null","ARGO","Botanic Garden",50.3418,1.8352
2545,"FR","Floralpina","Arras","Null","ARR","Botanic Garden",50.2928,2.7824
2546,"FR","Jardin Botanique du Tourmalet","Bareges","Null","TOURM","Botanic Garden",43.1828,-0.0275
2547,"FR","Conservatoire National du Pelargonium","Bourges","Null","PELA","Botanic Garden",47.0828,2.3965
2548,"FR","Arboretum de la Vallee-aux-Loups","Chatenay-malabry","Null","CHAT","Botanic Garden",48.7696,2.2604
2549,"FR","Jardin Botanique  Camifolia","Chemillé-Melay","Null","AMJB","Botanic Garden",47.9,0.55
2550,"FR","Jardin Botanique de la Ville de Clermont-Ferrand","Clermomt-ferrand","Null","CLER","Botanic Garden",45.7963,3.1078
2551,"FR","Jardin Botanique des Olfacties","Coex","Null","COEX","Botanic Garden",46.6969,-1.7582
2554,"FR","Conservatoire Botanique National Alpin de Gap-Charance","Gap-charance","Null","GAP","Other",44.5644,6.0671
2556,"FR","Arboretum du Poerop","Huelgoat","Null","HUEL","Botanic Garden",48.3636,-3.7467
4773,"US","Smithsonian National Museum of Natural History - Botany Greenhouses","Suitland","Maryland","Null","Other",38.84299,-76.94274
2559,"FR","Jardin Botanique Alpin Null Daniella Null","Limoges","Null","LIMO","Botanic Garden",45.8213,1.251
2560,"FR","Les Jardins Traditionnels du Cap Corse","Luri","Null","CCOR","Other",42.8842,9.4014
2561,"FR","Jardins de Salagon","Mane","Null","HPR","Botanic Garden",43.9438,5.7885
2562,"FR","Jardin Botanique de Marnay sur Seine","Marnay-sur-Seine","Null","MARN","Botanic Garden",48.513221,3.555726
2563,"FR","Jardin Botanique Montagnard","Mazet-saint-voy","Null","MAZ","Botanic Garden",45.0428,4.2402
2564,"FR","Sentier de Decouverte","Melle","Null","MELLE","Botanic Garden",46.2207,-0.1455
2565,"FR","Le Jardin desCausses","Millau","Null","MILL","Other",44.0995,3.0812
2566,"FR","Conservatoire National des Plantes medicinales$$ aromatiques et industrielles","Milly-la-foret","Null","MILLY","Botanic Garden",48.4188,2.477
2567,"FR","Arboretum Null Les Sentiers des Arbres Null","Monthodon","Null","MTDN","Botanic Garden",47.5961,0.8886
2568,"FR","Jardin Botanique de la Ville de Metz","Montigny-les-metz","Null","METZ","Botanic Garden",49.0967,6.1547
2572,"FR","Conservatoire du Begonia","Rochefort","Null","RFORD","Botanic Garden",45.9516,-0.9744
2574,"FR","Arboretum Marcel Kroenlein","Roure","Null","ROURE","Botanic Garden",44.0951,7.118
2575,"FR","Jardin Botanique des Pyrenees-Occidentales","Saint-jammes","Null","SJP","Botanic Garden",43.3579,-0.251
2576,"FR","Espace Pierres Folles","Saint-Jean-des-Vignes","Null","SJDV","Botanic Garden",45.8738,4.6848
2577,"FR","Jardin Botanique Alpin Null Chanousia Null","Seez","Null","SEEZ","Botanic Garden",45.6501,6.8544
2578,"FR","Jardin Botanique de Talence","Talence","Null","TAL","Botanic Garden",44.8127,-0.5907
2579,"FR","Jardin Botanique et Arboretum Henri Gaussen","Toulouse","Null","TOU","Botanic Garden",43.6037,1.4429
2580,"US","McKee Botanical Garden","Vero Beach","Florida","MCKEE","Botanic Garden",27.6364574,-80.3819122
2581,"AT","Arche Noah","Schloss Schiltern","Null","ANOAH","Other",48.5159,15.6196
2582,"AT","Agrarium","Steinerkirchen","Null","STKT","Other",48.0781,13.9576
2583,"AT","Okopark$$ Biologiezentrum des OO Landesmuseums","Linz","Null","LINZ","Other",48.3386,14.2942
2584,"CL","Jardin Botanico Chagual","Santiago","Null","CHSAN","Botanic Garden",-33.4068,-70.5872
2585,"GB","Settrington House","York","Null","MALT","Other",54.11993,-0.7178591
2586,"DK","Horticultural Gardens (Faculty of Life Sciences)$$ University of Copenhagen","Frederiksberg C","Null","KVL","Botanic Garden",55.6808,12.5428
2587,"AT","Tier- und Naturpark Herberstein","St Johann/herberst","Null","STYR","Other",47.22,14.8675
2588,"AT","Universität für Bodenkultur Wien Department für Integrative Biologie und Biodiversitätsforschung","Wien","Null","BOKU","Other",48.2339,16.318
2589,"AT","Bundesgärten Wien und Innsbruck (Burggarten)","Vienna","Null","BWI","Botanic Garden",48.2089,16.37
2590,"BR","Neotropicum Botanical Gardens","Niteroi","Rio de Janeiro","NEO","Botanic Garden",-22.9166,-42.9668
2591,"LS","Katse Botanic Garden","Maseru","Null","KATSE","Botanic Garden",-29.2976,27.4854
2592,"BD","Dhaka University Botanic Garden","Dhaka","Null","DHAK","Botanic Garden",23.7099,90.4071
2593,"AR","Jardín Botánico NullCascada EscondidaNull","El Bolsón","Río Negro","CAES","Botanic Garden",-41.967817,-71.515542
2595,"BB","Flower Forest","St Joseph","Null","BASJ","Other",13.2023,-59.5267
2596,"BJ","Jardin des Plantes et de la Nature","Porto Novo","Null","PONO","Botanic Garden",6.4779,2.6323
2597,"BR","Rodrigues Alves Wood","Belem","Para","RAWB","Other",-1.455,-48.5023
4350,"BR","Jardim Zoobotânico Municipal de Franca","Franca","São Paulo","JZMUF","Botanic Garden",-20.52864,-47.39378
2599,"BR","Joao Pessoa Botanical Gardens","Joao Pessoa","Null","JPES","Botanic Garden",-7.1153,-34.861
3000,"BR","Lajeado Botanic Garden","Lajeado","Rio Grande do Sul","LAJ","Botanic Garden",-29.4685,-51.9652
3001,"BR","Santa Maria Federal University Botanic Gardens","Santa Maria","Null","SMFU","Botanic Garden",-29.6914,-53.8007
4346,"BR","Jardim Botânico de Jundiaí - Valmor de Souza","Jundiai","São Paulo","JBJWS","Botanic Garden",-23.410644,-44.048115
4347,"BR","Jardim Botânico de Londrina","Londrina","Paraná","JBDLP","Botanic Garden",-23.31068,-51.15886
3003,"BI","Jardin Botanique de l'Universite du Burundi","Bujumbura","Null","BJA","Botanic Garden",-3.38,29.3574
3004,"DE","Forstaboretum der Niedersaechsischen Landesforstverwaltung","Bad Grund","Null","BAD","Other",51.8061,10.2302
3005,"DE","Arzneipflanzengarten des Institutes fuer Pharmazeutische Biologie der TU Braunschweig","Braunschweig","Null","BRAU","Other",52.2641,10.5263
3006,"DE","Botanischer Garten der Stadt Chemnitz","Chemnitz","Null","CHEM","Botanic Garden",50.8694,12.914
3007,"DE","Universitaet GH Essen","Essen","Null","ESS","Other",51.4292,7.0019
3008,"DE","Arboretum Freiburg-Günterstal","Freiburg","Null","FREA","Botanic Garden",48.0103,7.8865
3009,"DE","Museum fuer Naturkunde Botanischer Garten","Gera","Null","GERA","Botanic Garden",50.8803,12.0812
3010,"DE","Botanischer Garten des Nationalparkes Bayrischer Wald","Grafenau","Null","BWGRA","Botanic Garden",51.5216,14.347
3011,"DE","Botanischer Sondergarten","Hamburg","Null","SHAM","Botanic Garden",53.5895,10.0991
3012,"DE","Tieraeztliche Hochschule$$ Der Westfalenhof","Hannover","Null","THHAN","Other",52.3621,9.8374
3013,"DE","Herrenhaeuser Gaerten","Hannover","Null","HERRH","Other",52.406,9.6623
3014,"DE","Hessische Landesanstalt fuer Forsteinrichtung Waldforschung und Waldoekologie","Hannoversch Munden","Null","HLMU","Other",51.4143,9.6508
3015,"DE","Botanischer Garten der tadt Hof im Stadtpark Theresienstein","Hof","Null","HOF","Botanic Garden",50.3246,11.9372
3016,"DE","Blumeninsel Mainau GmbH","Insel Mainau","Null","MAINA","Other",47.7278,9.145
3017,"DE","Gesamthochschule Kassel Lehr- und Versuchsanlagen Botanik","Kassel","Null","KAS","Other",51.2848,9.4073
3018,"DE","Forstbotanischer Garten - Stadt Koeln","Koeln","Null","KOELF","Botanic Garden",50.8833,6.999
3019,"DE","Arktisch-Alpiner Pflanzengarten","Leisnig","Null","LEIS","Botanic Garden",51.1765,12.9355
3020,"DE","Gruson-Gewaechshaeuser Magdeburg Exotische Pflanzensammlung","Magdeburg","Null","MAGDE","Private Collection",52.1167,11.6387
3021,"DE","Stadtpark Mannheim GmbH","Mannheim","Null","MANNH","Other",49.4801,8.4897
3022,"DE","Botanischer Garten der Stadt","Moenchengladbach","Null","MOEN","Botanic Garden",51.1941,6.4334
3023,"DE","Botanischer Garten Verein NullHochchulstandort MuehlhausenNulle. V.","Muehlhausen","Null","MEUHL","Botanic Garden",51.2127,10.4503
3024,"DE","Botanischer Garten","Schellerau","Null","SCRAU","Botanic Garden",50.7583,13.6443
3025,"DE","Institiut fuer zeitgemaesse Physiotherapie","Selm","Null","SELM","Other",51.6882,7.4789
3026,"DE","Botanischer Garten der Stadt Solingen","Solingen","Null","SSG","Botanic Garden",51.2005,7.0785
3027,"DE","Arboretum der Nieders. Forstl. Versuchsanstalt","Staufenberg","Null","NFVS","Botanic Garden",51.3436,9.6617
3028,"DE","Brockengarden","Wernigerode","Null","WERNR","Other",51.8514,10.783
4349,"BR","Jardim Botânico de Salvador","Salvador","Bahia","JBDSB","Botanic Garden",-12.927066,-38.438598
4344,"BR","Jardim Botânico de Manaus Adolpho Ducke","Manaus","Amazonas","JBADM","Botanic Garden",-10.660607,-35.288085
3031,"BR","Jardim Botânico Amália HermanoTeixera","Goiânia","Goiás","AGOI","Botanic Garden",-16.6799,-49.255
3032,"CN","Beijing (northern) Botanical Garden","Xiangshan","Beijing","BNX","Botanic Garden",39.6333,118.1666
3033,"CN","Beijing Medical University Botanic Garden","Beijing","Beijing","BMUB","Botanic Garden",39.9055,116.3958
3034,"CN","Beijing Teaching Botanical Garden","Chongwen","Beijing","BTLB","Botanic Garden",39.9055,116.3958
3035,"CN","Beijing Forestry University Botanic Garden","Beijing","Beijing","BFUC","Botanic Garden",39.9055,116.3958
3036,"CN","Chongqing Ornamental Plant Garden","Chongqing$$ Jiangbei County","Sichuan","CHOQI","Botanic Garden",29.5527,106.5458
3037,"CN","Dengkou Psammophyte Botanical Garden  (Inner Mongolia)","Dengkou","Inner Mongolia","DPDC","Botanic Garden",40.3,106.9833
3038,"CN","Weixi Snow Hilly Botanical Garden (Yunnan)","Diqing","Yunnan","DIQI","Botanic Garden",46.6138,124.8791
3039,"CN","Dagangshan Arboretum (Jiangxi)","Fenyi","Jiangxi","FENYI","Botanic Garden",27.8056,114.6679
3040,"CN","Guangxi Karst Arboretum","Pingxiang","Guangxi","GUAGK","Botanic Garden",27.6222,113.85
3041,"CN","Guiyang Medicinal Botanical Garden","Guiyang","Guizhou","GUIY","Botanic Garden",26.5666,106.7083
3042,"CN","Arboretum of Hainan Institute of Forestry Science","Tunchang","Hainan","FSHA","Botanic Garden",20.0317,110.3465
3043,"CN","Botanical Garden of the Zhejiang Agricultural University","Hangzhou","Zhejiang","ZHA","Botanic Garden",30.2659,120.1592
3044,"CN","Zhejiang Bamboo Botanical Garden","Hangzhou","Zhejiang","ZHEJ","Botanic Garden",30.2722,120.1708
3045,"CN","Hefei Botanical Garden","Hefei","Anhui","HEFEI","Botanic Garden",31.8666,117.2916
3046,"CN","Hunjiang Arboretum (Jilin)","Hunjiang","Jilin","HUJI","Botanic Garden",41.9303,126.4216
3047,"CN","Jinan Quancheng Park","Jinan","Shandong","JSHC","Other",36.6583,117.0166
3048,"CN","Kunming Horticultural Landscape Botanical Garden (Yunnan)","Kunming","Yunnan","KHLK","Botanic Garden",25.0472,102.7
3049,"CN","Lanzhou Arboretum (Gansu)","Lanzhou","Gansu","LGC","Botanic Garden",36.0583,103.8333
3050,"CN","Qingdao Botanical Garden (Shangdong)","Qingdao","Shandong","QING","Botanic Garden",36.0833,120.3541
3051,"CN","Shenyang Botanical Garden (Liaoning)","Shenyang","Liaoning","SHDD","Botanic Garden",41.8055,123.4333
3052,"CN","Shenyang College of Pharmacy Medicinal Plant Garden (Liaoning)","Shenyang","Liaoning","SHENY","Other",41.8055,123.4333
3053,"CN","Arboretum of Shandong College of Forestry (Shangdong)","Taian","Shandong","TAIAN","Botanic Garden",36.1916,117.1291
3054,"CN","Central South University of Forestry and Technology","Changsha","Hunan","ZHUZ","Other",27.5416,113.1625
3055,"CN","Xiji Arboretum (Ningxia)","Xiji","Ningxia","XIJI","Botanic Garden",35.9683,105.7173
3056,"CN","Fuzhou Botanical Garden","Fuzhou","Fujian","FSIF","Botanic Garden",26.075,119.3041
3057,"CN","Xining Botanical Garden (Qinghai)","Xining","Qinghai","XININ","Botanic Garden",36.6166,101.775
3058,"CN","Yanan Arboretum (Shaanxi)","Yanan","Shaanxi","YANAN","Botanic Garden",36.5916,109.4958
3059,"CN","Yichun Arboretum (Helongjiang)","Yichun","Heilongjiang","YNHG","Botanic Garden",47.7277,128.9041
3060,"CN","Taihu Botanic Garden$$ Wuxi (Jiangsu)","Wuxi","Jiangsu","TAIHU","Botanic Garden",31.5611,120.3583
3061,"CN","Yulin Psammophyte Botanical Garden (Shaanxi)","Yulin","Shaanxi","YULIN","Botanic Garden",38.2944,109.75
3062,"CN","Ocean Park Corporation (Hong Kong)","Hong Kong Island","Hong Kong","HKOP","Other",22.3813,114.1686
3063,"CN","Shing Mun Arboretum (Hong Kong)","Null","Hong Kong SAR","SMHK","Botanic Garden",22.3964,114.1094
3064,"CN","Hong Kong Zoological and Botanical Gardens","Hong Kong Island","Hong Kong","HKZB","Botanic Garden",22.2802,114.1601
3592,"GB","Royal Horticultural Society's Garden$$ Hyde Hall","Chelmsford","Essex","WSYHH","Other",51.666508,0.57441
3066,"CN","Seac Pai Van Park$$ Macao","Coloane","Macau","TAIPA","Other",22.1913,113.5515
3068,"ES","Jardin Botanico NullEl RobledoNull","Constantina","Null","RCS","Botanic Garden",37.843,-5.5839
3069,"ES","Jardin botanico NullEl CastillejoNull (El Castillejo botanical garden)","El Bosque","Cadiz","CBEB","Botanic Garden",36.7524,-5.515
3070,"ES","Jardin Botanico NullUmbria de la VirgenNull","Maria","Null","VMA","Botanic Garden",37.7712,-2.2297
3071,"ES","Jardin Botanico NullEl AlbardinalNull","Rodalquilar","Null","ROD","Botanic Garden",36.8478,-2.0418
3072,"ES","Jardin Botanico de San Fernando","San Fernando","Null","SFC","Botanic Garden",36.4488,-6.2053
3073,"ES","Jardin Botanico NullEl HornicoNull","Pozo Alcon","Null","HPA","Botanic Garden",37.7166,-2.9511
3074,"ES","Jardin Botanico NullTorro del VinagreNull","Santiago Pontones","Null","TVSP","Botanic Garden",38.1638,-2.7287
3075,"ES","Jardin Botanico NullPena del OlivarNull","Siles","Null","SILES","Botanic Garden",38.3962,-2.6446
3076,"IT","Giardino NullAquilegia dell`AbetoneNull","Abetone","Null","ABET","Botanic Garden",44.1456,10.6649
3077,"IT","Giadino Botanico e Aboreto appenninico del Parco Nazionale d`Abruzzo","Abruzzo","Null","ABRUZ","Botanic Garden",42.2884,13.9008
3078,"IT","Arboretum Appenninicum dell`Universita di Camerino","Camerino","Null","CAME","Botanic Garden",43.1403,13.0687
3079,"IT","Giardino Botanico NullNuova GussoneaNull of Mt. Etna","Ragalna (Catania)","ITALY","NGCI","Botanic Garden",37.6319,14.8962
3080,"IT","Orto dei semplici elbano","Catania","Null","ECAT","Botanic Garden",37.5028,15.0882
3081,"IT","Orto Botanico NullPania di CorfinoNull","Corfino","Null","LUC","Botanic Garden",44.1731,10.3343
3082,"IT","Giordana Botanico Della Majella NullM. TenoreNull","Guardiagrele","Null","MTG","Other",42.1905,14.2224
3083,"IT","Orto Botanico Universitario and Giardino Botanico alpino","L`aquila","Null","LAQ","Botanic Garden",42.3872,13.4135
3084,"IT","Giardino alpino","L`aquila","Null","Null","Botanic Garden",42.3872,13.4135
3085,"IT","Museo Astronomico-Orto Botanico di Brera","Milan","I","BMIL","Botanic Garden",45.4727,9.1871
3086,"IT","Giardino Botanico alpino NullEsperiaNull","Modena","Null","EMOD","Botanic Garden",44.244,10.7872
3087,"IT","L`Hortus Camaldulensis di Napoli","Napoli","Null","CNAP","Other",40.8399,14.2528
3088,"IT","Orto Botanico dell`Universita","Puglia","Null","BI","Botanic Garden",41.0901,16.9506
3089,"IT","Arboreti di Vallombrosa","Reggello","Null","VALR","Botanic Garden",43.8678,11.5802
3090,"IT","CARSIANA Giardino Botanico - Botanični Vrt","Trieste","Friuli Venezia Giulia","CARS","Botanic Garden",45.737,13.7492
3091,"IT","Giardino Botanico delle Alpi Apuane NullPetro PellegriniNull","Massa (MS)","Null","PPTO","Botanic Garden",43.355,11.0295
3092,"IT","Giardino Botanico Alpino","Valderia","Null","AVM","Botanic Garden",44.2709,7.2032
3093,"IT","Giardino Botanico NullSaussureaNull","Valle D`aosta","Null","SAUS","Botanic Garden",45.7274,7.3703
3095,"IT","Arboreto NullPasculNull","Tarcento","Null","PTFV","Botanic Garden",46.224,13.2256
3096,"IT","Civico Orto BotanicoNullUlisse AldrovandiNull","Persiceto","Null","ULIS","Botanic Garden",44.6635,11.1968
3097,"IT","Giardino Aplino NullAntonio SegniNull","Taibon Agordino","Belluno province","ASV","Botanic Garden",46.352397,12.033633
3098,"IT","Giaridno Alpino die Pietra Corva","Pavia","Null","PCP","Botanic Garden",45.1858,9.1565
3100,"IT","Giardino Botanico della Scuola Media Statale NullE. TotiNull di Musile di Piave","Venice","Null","SMST","Botanic Garden",45.4343,12.3387
3101,"IT","Giardino Botanico NullMichele TenoreNull","Lama Dei Peligni","Null","MTLD","Botanic Garden",42.166,14.2165
3103,"IT","Giardino Botanico alpino NullCastel SavoiaNull","Gressoney St Jean","Null","CSA","Botanic Garden",45.7828,7.8536
3104,"IT","Giadino Botanico alpino NullBruno PeyronelNull","Torre Pellice","Null","BPTP","Botanic Garden",44.8205,7.2236
3105,"IT","Giardino Botanico Alpino NullGiangio LorenzoniNull","Puos D`alpago","Null","GLPA","Botanic Garden",46.1372,12.3605
3107,"IT","Giardino Botanio del Civico Musea di Scienza naturali","Faenza","Null","FAEN","Botanic Garden",44.2861,11.8835
3108,"IT","Giardino Botanico delle Api orientali","Veneto","Null","FAVE","Botanic Garden",45.7357,11.8617
3109,"IT","Giardino Botanico Gole del Sagittario","Abruzzi","Null","ABZ","Botanic Garden",41.9948,13.8048
3110,"IT","Giardino Botanico literaneo di Porto Caleri","Rosolinamare","Null","PCAL","Botanic Garden",45.0692,12.106
3111,"IT","Giardino Botanico montano di Pratorondanino","Campoligure","Null","PRAT","Botanic Garden",44.4696,8.8956
3112,"IT","Giardino Botanico NullLoreto GrandeNull","Villvallelonga","Null","ABRU","Botanic Garden",41.9747,13.5622
3113,"IT","Giardino di flora appenninica","Isernia","Null","ISER","Other",41.8239,14.2873
3114,"IT","Giardino Montano dell` Orecchiella","Corfino","Null","OREC","Botanic Garden",44.1839,10.3795
3115,"IT","Giardino Officinale","Casola Valsenio","Null","RA","Botanic Garden",44.3585,11.904
3116,"IT","Giardino Officinale","Marzana","Null","VR","Botanic Garden",45.5024,11.0139
3117,"IT","Giardino della flora dell` Appennino romagnolo NullValbonellaNull","Valbonella","Null","VALB","Other",43.9782,11.8204
3118,"IT","Giardino delle orchidee spontanee del Mediterraneo","Rome","Null","PALO","Other",41.9533,12.0977
3119,"IT","Giardino NullLa CavanaNull","Fosdinovo","Null","FOS","Botanic Garden",44.1477,10.0503
3120,"IT","Orto Botanico dei Frignoli","Fivizzano","Null","FRIG","Botanic Garden",44.2061,10.1423
3121,"IT","Orto Botanico del Monte Baldo","Novezzina","Null","BALDO","Botanic Garden",45.6739,10.8609
3122,"IT","Orto Botanico dell`Univerita della Tuscia","Viterbo","Null","TUSC","Botanic Garden",42.4421,12.0651
3123,"IT","Parco Nazional Gran Paradiso","Valmontey","Null","PNGP","Other",45.5869,7.3407
3643,"PT","Jardim Botânico da Universidade de Trás-os-Montes e Alto Douro","Vila Real","Null","JBUTAD","Botanic Garden",41.2961,-7.746
